id,longitude,latitude,date,time
2275,152.97368,-27.497612,6/25/2021,9:55
2276,152.96072,-27.505901,6/25/2021,9:10
2277,153.01561,-27.47999,6/25/2021,13:50
2278,152.77881,-27.657572,6/25/2021,16:07
2279,152.69223,-27.65725,6/25/2021,16:50
2280,152.69223,-27.65725,6/25/2021,16:50
2281,152.59216,-27.640265,6/25/2021,17:20
2282,152.01894,-28.22785,6/25/2021,17:30
2283,153.02414,-27.260773,6/25/2021,8:02
2284,153,-27.22141,6/25/2021,12:15
2285,153.0225,-27.241808,6/25/2021,14:05
2286,146.84428,-19.160975,6/25/2021,18:30
2287,146.85959,-19.118101,6/25/2021,17:30
2288,146.82367,-19.133419,6/25/2021,0:00
2289,146.85548,-19.158012,6/25/2021,15:00
2290,146.85463,-19.157438,6/25/2021,11:00
2291,146.87633,-19.128687,6/25/2021,10:30
2292,153.03902,-27.452932,6/24/2021,15:45
2293,153.03923,-27.453249,6/24/2021,15:30
2294,153.12032,-27.385176,6/24/2021,9:20
2295,153.12183,-27.394215,6/24/2021,11:15
2296,153.12032,-27.385176,6/24/2021,9:10
2297,153.12183,-27.394215,6/24/2021,9:10
2298,153.06624,-27.43906,6/24/2021,0:00
2299,153.07127,-27.41011,6/24/2021,6:55
2300,153.074,-27.42003,6/24/2021,7:10
2301,153.07147,-27.410131,6/24/2021,6:55
2302,152.97421,-27.498156,6/24/2021,19:45
2303,153.013,-27.479013,6/24/2021,12:15
2304,153.01674,-27.272217,6/24/2021,9:05
2305,153.02414,-27.260773,6/24/2021,7:59
2306,146.77116,-19.256319,6/24/2021,12:15
2307,146.77069,-19.256454,6/24/2021,12:20
2308,146.77061,-19.256145,6/24/2021,12:20
2309,146.77061,-19.256145,6/24/2021,12:20
2310,146.82367,-19.133419,6/24/2021,15:30
2311,146.86166,-19.117363,6/24/2021,18:30
2312,153.10753,-27.395771,6/23/2021,6:13
2313,153.12183,-27.394215,6/23/2021,6:24
2314,153.06624,-27.43906,6/23/2021,16:00
2315,153.02269,-27.389664,6/23/2021,16:50
2316,153.02269,-27.389664,6/23/2021,16:50
2317,153.013,-27.479013,6/23/2021,10:00
2318,153.01144,-27.47733,6/23/2021,17:15
2319,152.62274,-27.568827,6/23/2021,8:21
2320,152.62274,-27.568827,6/23/2021,8:21
2321,152.62282,-27.56885,6/23/2021,8:21
2322,152.45189,-27.56567,6/23/2021,15:30
2323,151.7958,-27.564339,6/23/2021,10:10
2324,152.99602,-26.917982,6/23/2021,6:00
2325,153.10753,-27.395771,6/23/2021,6:13
2326,153.04005,-27.450169,6/22/2021,7:30
2327,153.12183,-27.394215,6/22/2021,3:16
2328,153.06624,-27.43906,6/22/2021,16:15
2329,152.97215,-27.500175,6/22/2021,18:00
2330,152.9732,-27.498962,6/22/2021,18:00
2331,153.013,-27.479013,6/22/2021,9:30
2332,152.99602,-26.917982,6/22/2021,5:45
2333,153.0821,-26.651567,6/22/2021,21:35
2334,153.06624,-27.43906,6/21/2021,0:00
2335,153.02414,-27.260773,6/21/2021,13:17
2336,153.02847,-27.446978,6/20/2021,15:30
2337,153.07951,-27.414875,6/20/2021,10:00
2338,153.12032,-27.385176,6/20/2021,5:39
2339,153.05563,-27.41794,6/20/2021,9:00
2340,153.06898,-27.320492,6/20/2021,11:20
2341,153.06868,-27.31196,6/20/2021,14:30
2342,153.02414,-27.260773,6/20/2021,2:46
2343,153.01637,-27.467058,6/19/2021,16:50
2344,153.01637,-27.467058,6/19/2021,16:50
2345,153.02525,-27.469673,6/19/2021,17:00
2346,153.02603,-27.470453,6/19/2021,17:00
2347,153.06676,-27.439663,6/19/2021,9:30
2348,153.07951,-27.414875,6/19/2021,10:00
2349,153.07948,-27.415405,6/19/2021,16:00
2350,153.07948,-27.415405,6/19/2021,16:10
2351,153.12183,-27.394215,6/19/2021,8:22
2352,152.9307,-27.609543,6/19/2021,19:00
2353,153.08376,-26.809206,6/8/2021,15:45
2354,153.08376,-26.809206,6/8/2021,15:45
2355,153.08376,-26.809206,6/8/2021,16:00
2356,153.08376,-26.809206,6/8/2021,15:45
2357,153.12805,-26.797499,6/8/2021,11:20
2358,153.12503,-26.802963,6/7/2021,10:50
2359,153.12503,-26.803417,6/7/2021,11:05
2360,153.12503,-26.803417,6/7/2021,10:30
2361,153.12805,-26.797499,6/7/2021,12:00
2362,153.11812,-26.801773,6/7/2021,12:00
2363,153.13278,-26.693888,6/7/2021,13:10
2364,153.13278,-26.693888,6/7/2021,13:30
2365,153.13278,-26.693888,6/7/2021,13:30
2366,153.13278,-26.693888,6/7/2021,12:50
2367,153.13278,-26.693888,6/7/2021,13:22
2368,153.13124,-26.702972,6/7/2021,12:50
2369,153.13861,-26.793333,6/6/2021,13:55
2370,153.14177,-26.790047,6/6/2021,13:55
2371,153.14018,-26.804724,6/6/2021,15:20
2372,151.95181,-27.568426,6/5/2021,10:30
2373,150.32362,-28.54671,6/5/2021,7:25
2374,153.10907,-27.401909,4/29/2021,11:32
2375,153.10907,-27.401909,4/29/2021,11:26
2376,153.06223,-27.49556,3/29/2021,9:25
2377,153.44249,-28.042389,3/29/2021,6:45
2378,144.54585,-22.56705,3/28/2021,15:14
2379,153.4161,-27.974382,3/28/2021,15:00
2380,153.4161,-27.974382,3/28/2021,13:45
2381,153.43074,-27.996384,3/28/2021,10:00
2382,153.43074,-27.996384,3/28/2021,10:00
2383,153.40527,-28.011667,3/28/2021,10:45
2384,153.4415,-28.07212,3/28/2021,6:15
2385,153.49362,-28.14889,3/28/2021,17:20
2386,153.49362,-28.14889,3/28/2021,10:27
2387,153.53362,-28.170834,3/28/2021,14:35
2388,153.53362,-28.170834,3/28/2021,14:35
2389,153.53246,-28.167564,3/28/2021,14:35
2390,153.49677,-28.142855,3/28/2021,12:30
2391,153.42084,-27.996944,3/28/2021,10:00
2392,153.04832,-27.46778,3/27/2021,10:30
2393,153.04971,-27.50528,3/27/2021,15:30
2394,153.08253,-27.562885,3/27/2021,14:30
2395,151.25287,-23.837265,3/27/2021,7:33
2396,153.08444,-27.225555,3/26/2021,15:00
2397,153.09685,-27.228218,3/26/2021,15:00
2398,153.02051,-27.480349,3/26/2021,10:15
2399,153.0552,-27.489584,3/26/2021,12:55
2400,153.10107,-27.485905,3/26/2021,11:30
2401,153.07472,-27.4625,3/26/2021,6:50
2402,153.49362,-28.14889,3/26/2021,13:40
2403,153.49362,-28.14889,3/26/2021,13:55
2404,153.49362,-28.14889,3/26/2021,13:55
2405,151.96889,-27.60778,3/26/2021,10:30
2406,151.96889,-27.60778,3/26/2021,10:30
2407,153.01389,-27.224445,3/26/2021,10:00
2408,151.25551,-23.842865,3/26/2021,16:46
2409,151.9201,-26.924713,3/26/2021,10:22
2410,151.24806,-23.841667,3/26/2021,12:09
2411,151.25287,-23.837265,3/26/2021,19:23
2412,153.08444,-27.225555,3/26/2021,14:30
2413,153.06343,-27.432085,3/25/2021,18:19
2414,153.06343,-27.432085,3/25/2021,18:30
2415,153.06361,-27.4025,3/25/2021,11:15
2416,153.05278,-27.214445,3/25/2021,12:00
2417,153.01778,-27.34667,3/25/2021,8:00
2418,153.01028,-27.412222,3/25/2021,8:30
2419,152.98334,-27.441666,3/25/2021,9:10
2420,153.26445,-27.53361,3/25/2021,16:00
2421,153.26622,-27.524218,3/25/2021,16:00
2422,152.98889,-27.301943,3/25/2021,19:00
2423,152.98206,-27.281837,3/25/2021,18:15
2424,153.01389,-27.224445,3/25/2021,8:45
2425,153.01631,-27.242146,3/25/2021,14:00
2426,152.67056,-25.5025,3/25/2021,11:50
2427,152.67056,-25.5025,3/25/2021,11:50
2428,151.95583,-24.990833,3/25/2021,13:25
2429,151.95395,-24.989927,3/25/2021,13:26
2430,151.55858,-24.32731,3/25/2021,14:35
2431,151.55858,-24.32731,3/25/2021,14:35
2432,153.08444,-27.225555,3/25/2021,17:45
2433,144.54585,-22.56705,3/25/2021,15:50
2434,152.98834,-27.398056,3/24/2021,19:19
2435,152.98834,-27.398056,3/24/2021,15:24
2436,153.00667,-27.46778,3/24/2021,9:20
2437,152.9825,-27.281944,3/24/2021,14:36
2438,152.9825,-27.281944,3/24/2021,14:36
2439,152.67056,-25.5025,3/24/2021,11:50
2440,144.54585,-22.56705,3/24/2021,8:00
2441,153.08444,-27.225555,3/24/2021,14:30
2442,153.06721,-27.43833,3/23/2021,14:20
2443,153.06721,-27.43833,3/23/2021,16:45
2444,153.06721,-27.43833,3/23/2021,14:20
2445,153.08444,-27.225555,3/23/2021,15:00
2446,153.01778,-27.34667,3/23/2021,12:00
2447,153.01778,-27.34667,3/23/2021,8:00
2448,153.00107,-27.459515,3/23/2021,9:10
2449,152.99695,-27.466112,3/23/2021,14:30
2450,153.03835,-27.491388,3/23/2021,20:00
2451,152.98889,-27.301943,3/23/2021,16:00
2452,152.98964,-27.311388,3/23/2021,15:15
2453,152.98889,-27.301943,3/23/2021,19:26
2454,152.9825,-27.281944,3/23/2021,12:51
2455,152.9825,-27.281944,3/23/2021,15:37
2456,152.9825,-27.281944,3/23/2021,13:57
2457,153.01389,-27.224445,3/23/2021,11:00
2458,153.01389,-27.224445,3/23/2021,11:00
2459,153.1011,-26.69861,3/23/2021,13:00
2460,153.1011,-26.69861,3/23/2021,12:00
2461,153.09328,-26.65534,3/23/2021,11:15
2462,153.12195,-26.69611,3/23/2021,7:30
2463,153.08444,-27.225555,3/23/2021,14:00
2464,152.9825,-27.281944,3/23/2021,7:00
2465,153.05278,-27.214445,3/22/2021,14:00
2466,153.01917,-27.363611,3/22/2021,12:05
2467,153.01917,-27.363611,3/22/2021,12:40
2468,153.01778,-27.34667,3/22/2021,8:51
2469,153.0096,-27.410498,3/22/2021,12:40
2470,152.98334,-27.441666,3/22/2021,9:20
2471,152.972,-27.303247,3/22/2021,15:43
2472,152.96805,-27.293888,3/22/2021,7:16
2473,152.9825,-27.281944,3/22/2021,15:15
2474,153.1011,-26.69861,3/22/2021,16:15
2475,153.12195,-26.69611,3/22/2021,14:30
2476,153.11584,-26.745277,3/22/2021,9:15
2477,153.04417,-27.453611,3/21/2021,9:50
2478,153.10696,-27.229652,3/21/2021,12:30
2479,153.08444,-27.225555,3/21/2021,0:00
2480,152.99973,-27.426666,3/21/2021,10:30
2481,152.98834,-27.398056,3/21/2021,15:24
2482,153.00107,-27.459515,3/21/2021,10:15
2483,152.98889,-27.301943,3/21/2021,12:50
2484,153.06343,-27.432085,3/20/2021,14:15
2485,153.02611,-27.46778,3/20/2021,16:10
2486,153.04814,-27.458271,3/20/2021,14:00
2487,153.03722,-27.45667,3/20/2021,19:35
2488,153.03722,-27.45667,3/20/2021,18:42
2489,152.95508,-27.332756,3/20/2021,15:44
2490,153.00667,-27.436666,3/20/2021,14:45
2491,152.98834,-27.398056,3/20/2021,7:40
2492,152.98834,-27.398056,3/20/2021,8:45
2493,152.98834,-27.398056,3/20/2021,8:39
2494,152.98834,-27.398056,3/20/2021,21:20
2495,153.1125,-27.510279,3/20/2021,12:00
2496,153.10205,-27.502972,3/20/2021,12:00
2497,153.044,-27.480986,3/20/2021,14:00
2498,153.04417,-27.453611,3/19/2021,18:35
2499,153.04417,-27.453611,3/19/2021,17:37
2500,153.04417,-27.453611,3/19/2021,15:54
2501,153.02916,-27.435276,3/19/2021,14:00
2502,153.02916,-27.435276,3/19/2021,14:00
2503,153.01778,-27.34667,3/19/2021,13:10
2504,153.01778,-27.34667,3/19/2021,12:10
2505,153.01222,-27.308332,3/19/2021,17:30
2506,153.01117,-27.312458,3/19/2021,17:10
2507,153.01445,-27.423332,3/19/2021,12:15
2508,152.98834,-27.398056,3/19/2021,7:30
2509,153.00107,-27.459515,3/19/2021,10:00
2510,152.99695,-27.466112,3/19/2021,14:30
2511,153.00107,-27.459515,3/19/2021,10:15
2512,152.9825,-27.281944,3/19/2021,6:11
2513,153.01631,-27.242146,3/19/2021,11:20
2514,153.01445,-27.423332,3/18/2021,16:30
2515,152.98834,-27.398056,3/18/2021,8:00
2516,152.98834,-27.398056,3/18/2021,15:15
2517,153.00667,-27.46778,3/18/2021,9:00
2518,153.43356,-28.02745,3/18/2021,13:45
2519,152.9611,-27.155556,3/18/2021,10:00
2520,153.01389,-27.224445,3/18/2021,9:15
2521,153.01445,-27.423332,3/17/2021,16:30
2522,152.98834,-27.398056,3/17/2021,13:39
2523,152.98834,-27.398056,3/17/2021,14:30
2524,144.54585,-22.56705,3/17/2021,8:00
2525,152.96832,-27.353611,3/16/2021,12:30
2526,152.93611,-27.340834,3/16/2021,13:00
2527,152.98834,-27.398056,3/16/2021,16:30
2528,152.98334,-27.441666,3/16/2021,14:30
2529,152.99,-27.48167,3/16/2021,9:30
2530,152.98889,-27.301943,3/16/2021,12:00
2531,152.97444,-27.067223,3/16/2021,8:30
2532,152.98834,-27.398056,3/15/2021,9:00
2533,152.98834,-27.398056,3/14/2021,8:30
2534,152.9794,-27.40908,3/13/2021,16:00
2535,152.98834,-27.398056,3/12/2021,15:30
2536,152.98834,-27.398056,3/11/2021,15:30
2537,152.98834,-27.398056,3/10/2021,14:30
2538,152.98834,-27.398056,3/10/2021,13:15
